Student IDs,Day,Hour,Activity,Duration
16,5,3,2,0
16,5,4,0.0,1038
16,5,4,1,0
16,5,4,2,0
16,5,5,0.0,1038
16,5,5,1,0
16,5,5,2,0
16,5,6,0.0,1038
16,5,6,1,0
16,5,6,2,0
16,5,7,0.0,1038
16,5,7,1,0
16,5,7,2,0
16,5,8,0.0,969
16,5,8,1.0,15
16,5,8,2,0
16,5,9,0.0,906
16,5,9,1.0,105
16,5,9,2,0
16,5,10,0.0,1041
16,5,10,1,0
16,5,10,2,0
16,5,11,0.0,951
16,5,11,1,0
16,5,11,2,0
16,5,12,0.0,1029
16,5,12,1,0
16,5,12,2,0
16,5,13,0.0,1023
16,5,13,1,0
16,5,13,2,0
16,5,14,0.0,948
16,5,14,1,0
16,5,14,2,0
16,5,15,0.0,993
16,5,15,1,0
16,5,15,2,0
16,5,16,0.0,996
16,5,16,1,0
16,5,16,2,0
16,5,17,0.0,1038
16,5,17,1,0
16,5,17,2,0
16,5,18,0.0,1038
16,5,18,1,0
16,5,18,2,0
16,5,19,0.0,1029
16,5,19,1,0
16,5,19,2,0
16,5,20,0.0,1038
16,5,20,1,0
16,5,20,2,0
16,5,21,0.0,1038
16,5,21,1,0
16,5,21,2,0
16,5,22,0.0,1008
16,5,22,1,0
16,5,22,2,0
16,5,23,0.0,1038
16,5,23,1,0
16,5,23,2,0
16,6,0,0.0,1041
16,6,0,1,0
16,6,0,2,0
16,6,1,0.0,1005
16,6,1,1,0
16,6,1,2,0
16,6,2,0.0,1038
16,6,2,1,0
16,6,2,2,0
16,6,3,0.0,1041
16,6,3,1,0
16,6,3,2,0
16,6,4,0.0,1038
16,6,4,1,0
16,6,4,2,0
16,6,5,0.0,1038
16,6,5,1,0
16,6,5,2,0
16,6,6,0.0,1035
16,6,6,1,0
16,6,6,2,0
16,6,7,0.0,1041
16,6,7,1,0
16,6,7,2,0
16,6,8,0.0,1038
16,6,8,1,0
16,6,8,2,0
16,6,9,0.0,879
16,6,9,2.0,27
16,6,9,1.0,108
16,6,10,0.0,1041
16,6,10,1,0
16,6,10,2,0
16,6,11,0.0,1041
16,6,11,1,0
16,6,11,2,0
16,6,12,0.0,786
16,6,12,2.0,96
16,6,12,1.0,102
16,6,13,0.0,1041
16,6,13,1,0
16,6,13,2,0
16,6,14,0.0,1038
16,6,14,1,0
16,6,14,2,0
16,6,15,0.0,1005
16,6,15,1,0
16,6,15,2,0
16,6,16,0.0,1017
16,6,16,1,0
16,6,16,2,0
16,6,17,0.0,1020
16,6,17,1.0,9
16,6,17,2,0
16,6,18,0.0,840
16,6,18,1.0,168
16,6,18,2,0
16,6,19,0.0,855
16,6,19,1.0,81
16,6,19,2,0
16,6,20,0.0,999
16,6,20,1,0
16,6,20,2,0
16,6,21,0.0,759
16,6,21,2.0,63
16,6,21,1.0,159
16,6,22,0.0,1041
16,6,22,1,0
16,6,22,2,0
16,6,23,0.0,1041
16,6,23,1,0
16,6,23,2,0
16,0,0,0.0,1041
16,0,0,1,0
16,0,0,2,0
16,0,1,0.0,1038
16,0,1,1,0
16,0,1,2,0
16,0,2,0.0,1041
16,0,2,1,0
16,0,2,2,0
16,0,3,0.0,1038
16,0,3,1,0
16,0,3,2,0
16,0,4,0.0,1041
16,0,4,1,0
16,0,4,2,0
16,0,5,0.0,1038
16,0,5,1,0
16,0,5,2,0
16,0,6,0.0,1041
16,0,6,1,0
16,0,6,2,0
16,0,7,0.0,1038
16,0,7,1,0
16,0,7,2,0
16,0,8,0.0,1035
16,0,8,1,0
16,0,8,2,0
16,0,9,0.0,810
16,0,9,2.0,6
16,0,9,1.0,207
16,0,10,0.0,1035
16,0,10,1.0,3
16,0,10,2,0
16,0,11,0.0,744
16,0,11,2.0,3
16,0,11,1.0,252
16,0,12,0.0,822
16,0,12,1,0
16,0,12,2,0
16,0,13,0.0,978
16,0,13,1,0
16,0,13,2,0
16,0,14,0.0,882
16,0,14,1.0,54
16,0,14,2,0
16,0,15,0.0,957
16,0,15,2.0,9
16,0,15,1.0,66
16,0,16,0.0,1038
16,0,16,1,0
16,0,16,2,0
16,0,17,0.0,1035
16,0,17,1,0
16,0,17,2,0
16,0,18,0.0,876
16,0,18,1.0,126
16,0,18,2,0
16,0,19,0.0,801
16,0,19,2.0,108
16,0,19,1.0,24
16,0,20,0.0,984
16,0,20,1,0
16,0,20,2,0
16,0,21,0.0,945
16,0,21,1.0,27
16,0,21,2,0
16,0,22,0.0,948
16,0,22,1.0,6
16,0,22,2,0
16,0,23,0.0,822
16,0,23,2.0,3
16,0,23,1.0,201
16,1,0,0.0,1038
16,1,0,1,0
16,1,0,2,0
16,1,1,0.0,1041
16,1,1,1,0
16,1,1,2,0
16,1,2,0.0,1038
16,1,2,1,0
16,1,2,2,0
16,1,3,0.0,1041
16,1,3,1,0
16,1,3,2,0
16,1,4,0.0,1038
16,1,4,1,0
16,1,4,2,0
16,1,5,0.0,1041
16,1,5,1,0
16,1,5,2,0
16,1,6,0.0,1038
16,1,6,1,0
16,1,6,2,0
16,1,7,0.0,1041
16,1,7,1,0
16,1,7,2,0
16,1,8,0.0,1011
16,1,8,1,0
16,1,8,2,0
16,1,9,0.0,876
16,1,9,1.0,111
16,1,9,2,0
16,1,10,0.0,1038
16,1,10,1,0
16,1,10,2,0
16,1,11,0.0,1041
16,1,11,1,0
16,1,11,2,0
16,1,12,0.0,1038
16,1,12,1,0
16,1,12,2,0
16,1,13,0.0,1032
16,1,13,1,0
16,1,13,2,0
16,1,14,0.0,396
16,1,14,2.0,45
16,1,14,1.0,366
16,1,15,0.0,468
16,1,15,1.0,333
16,1,15,2,0
16,1,16,0.0,825
16,1,16,2.0,9
16,1,16,1.0,93
16,1,17,0.0,996
16,1,17,1.0,24
16,1,17,2,0
16,1,18,0.0,738
16,1,18,1.0,261
16,1,18,2,0
16,1,19,0.0,1035
16,1,19,1,0
16,1,19,2,0
16,1,20,0.0,1041
16,1,20,1,0
16,1,20,2,0
16,1,21,0.0,1038
16,1,21,1,0
16,1,21,2,0
16,1,22,0.0,1008
16,1,22,1,0
16,1,22,2,0
16,1,23,0.0,1041
16,1,23,1,0
16,1,23,2,0
16,2,0,0.0,1038
16,2,0,1,0
16,2,0,2,0
16,2,1,0.0,1041
16,2,1,1,0
16,2,1,2,0
16,2,9,0.0,273
16,2,9,1,0
16,2,9,2,0
16,2,10,0.0,756
16,2,10,1,0
16,2,10,2,0
16,2,11,0.0,885
16,2,11,2.0,39
16,2,11,1.0,105
16,2,12,0.0,1017
16,2,12,1,0
16,2,12,2,0
16,2,13,0.0,1038
16,2,13,1,0
16,2,13,2,0
16,2,14,0.0,903
16,2,14,2.0,15
16,2,14,1.0,114
16,2,15,0.0,1038
16,2,15,1,0
16,2,15,2,0
16,2,16,0.0,1041
16,2,16,1,0
16,2,16,2,0
16,2,17,0.0,1041
16,2,17,1,0
16,2,17,2,0
16,2,18,0.0,732
16,2,18,2.0,183
16,2,18,1.0,93
16,2,19,0.0,843
16,2,19,1.0,138
16,2,19,2,0
16,2,20,0.0,1038
16,2,20,1,0
16,2,20,2,0
16,2,21,0.0,1041
16,2,21,1,0
16,2,21,2,0
16,2,22,0.0,1041
16,2,22,1,0
16,2,22,2,0
16,2,23,0.0,1038
16,2,23,1,0
16,2,23,2,0
16,3,0,0.0,1041
16,3,0,1,0
16,3,0,2,0
16,3,1,0.0,1038
16,3,1,1,0
16,3,1,2,0
16,3,8,0.0,1041
16,3,8,1,0
16,3,8,2,0
16,3,9,0.0,360
16,3,9,1.0,99
16,3,9,2,0
16,3,17,0.0,858
16,3,17,1,0
16,3,17,2,0
16,3,18,0.0,816
16,3,18,1,0
16,3,18,2,0
16,3,19,0.0,1038
16,3,19,1,0
16,3,19,2,0
16,3,20,0.0,981
16,3,20,1,0
16,3,20,2,0
16,3,21,0.0,1026
16,3,21,1,0
16,3,21,2,0
16,3,22,0.0,1020
16,3,22,1,0
16,3,22,2,0
16,3,23,0.0,1017
16,3,23,1,0
16,3,23,2,0
16,4,0,0.0,1038
16,4,0,1,0
16,4,0,2,0
16,4,1,0.0,1041
16,4,1,1,0
16,4,1,2,0
16,4,2,0.0,1038
16,4,2,1,0
16,4,2,2,0
16,4,3,0.0,1041
16,4,3,1,0
16,4,3,2,0
16,4,4,0.0,1038
16,4,4,1,0
16,4,4,2,0
16,4,5,0.0,1041
16,4,5,1,0
16,4,5,2,0
16,4,6,0.0,1038
16,4,6,1,0
16,4,6,2,0
16,4,7,0.0,1038
16,4,7,1,0
16,4,7,2,0
16,4,8,0.0,1014
16,4,8,1.0,6
16,4,8,2,0
16,4,9,0.0,831
16,4,9,1.0,177
16,4,9,2,0
16,4,10,0.0,975
16,4,10,1.0,18
16,4,10,2,0
16,4,11,0.0,747
16,4,11,1.0,276
16,4,11,2,0
16,4,12,0.0,1023
16,4,12,1,0
16,4,12,2,0
16,4,13,0.0,1038
16,4,13,1,0
16,4,13,2,0
16,4,14,0.0,1032
16,4,14,1,0
16,4,14,2,0
16,4,15,0.0,996
16,4,15,2.0,9
16,4,15,1.0,9
16,4,16,0.0,1032
16,4,16,1.0,3
16,4,16,2,0
16,4,17,0.0,1038
16,4,17,1,0
16,4,17,2,0
16,4,18,0.0,846
16,4,18,2.0,63
16,4,18,1.0,63
16,4,19,0.0,1014
16,4,19,1,0
16,4,19,2,0
16,4,20,0.0,810
16,4,20,1.0,183
16,4,20,2,0
16,4,21,0.0,1032
16,4,21,1,0
16,4,21,2,0
16,4,22,0.0,963
16,4,22,1,0
16,4,22,2,0
16,4,23,0.0,975
16,4,23,1.0,9
16,4,23,2,0
16,5,0,0.0,1041
16,5,0,1,0
16,5,0,2,0
16,5,1,0.0,1035
16,5,1,1,0
16,5,1,2,0
16,5,2,0.0,1041
16,5,2,1,0
16,5,2,2,0
16,5,3,0.0,1038
16,5,3,1,0
16,5,3,2,0
16,5,4,0.0,1041
16,5,4,1,0
16,5,4,2,0
16,5,5,0.0,1038
16,5,5,1,0
16,5,5,2,0
16,5,6,0.0,1041
16,5,6,1,0
16,5,6,2,0
16,5,7,0.0,1038
16,5,7,1,0
16,5,7,2,0
16,5,8,0.0,1041
16,5,8,1,0
16,5,8,2,0
16,5,9,0.0,1038
16,5,9,1,0
16,5,9,2,0
16,5,10,0.0,1041
16,5,10,1,0
16,5,10,2,0
16,5,11,0.0,978
16,5,11,1,0
16,5,11,2,0
16,5,12,0.0,1017
16,5,12,1,0
16,5,12,2,0
16,5,13,0.0,1014
16,5,13,1,0
16,5,13,2,0
16,5,14,0.0,999
16,5,14,1,0
16,5,14,2,0
16,5,15,0.0,1026
16,5,15,1.0,6
16,5,15,2,0
16,5,16,0.0,987
16,5,16,1,0
16,5,16,2,0
16,5,17,0.0,906
16,5,17,1.0,42
16,5,17,2,0
16,5,18,0.0,969
16,5,18,1.0,57
16,5,18,2,0
16,5,19,0.0,1020
16,5,19,1,0
16,5,19,2,0
16,5,20,0.0,948
16,5,20,1,0
16,5,20,2,0
16,5,21,0.0,1038
16,5,21,1,0
16,5,21,2,0
16,5,22,0.0,1008
16,5,22,1,0
16,5,22,2,0
16,5,23,0.0,1041
16,5,23,1,0
16,5,23,2,0
16,6,0,0.0,1020
16,6,0,1,0
16,6,0,2,0
16,6,1,0.0,1041
16,6,1,1,0
16,6,1,2,0
16,6,2,0.0,1041
16,6,2,1,0
16,6,2,2,0
16,6,3,0.0,1038
16,6,3,1,0
16,6,3,2,0
16,6,4,0.0,1041
16,6,4,1,0
16,6,4,2,0
16,6,5,0.0,1038
16,6,5,1,0
16,6,5,2,0
16,6,6,0.0,1041
16,6,6,1,0
16,6,6,2,0
16,6,7,0.0,1038
16,6,7,1,0
16,6,7,2,0
16,6,8,0.0,1041
16,6,8,1,0
16,6,8,2,0
16,6,9,0.0,1038
16,6,9,1,0
16,6,9,2,0
16,6,10,0.0,1005
16,6,10,1,0
16,6,10,2,0
16,6,11,0.0,948
16,6,11,2.0,24
16,6,11,1.0,48
16,6,12,0.0,891
16,6,12,1.0,39
16,6,12,2,0
16,6,13,0.0,984
16,6,13,1.0,18
16,6,13,2,0
16,6,14,0.0,1014
16,6,14,1,0
16,6,14,2,0
16,6,15,0.0,984
16,6,15,1.0,15
16,6,15,2,0
16,6,16,0.0,1029
16,6,16,1,0
16,6,16,2,0
16,6,17,0.0,915
16,6,17,2.0,33
16,6,17,1.0,84
16,6,18,0.0,957
16,6,18,1.0,69
16,6,18,2,0
16,6,19,0.0,1041
16,6,19,1,0
16,6,19,2,0
16,6,20,0.0,828
16,6,20,2.0,69
16,6,20,1.0,57
16,6,21,0.0,1041
16,6,21,1,0
16,6,21,2,0
16,6,22,0.0,840
16,6,22,2.0,15
16,6,22,1.0,90
16,6,23,0.0,1038
16,6,23,1,0
16,6,23,2,0
16,0,0,0.0,984
16,0,0,1,0
16,0,0,2,0
16,0,1,0.0,1017
16,0,1,1,0
16,0,1,2,0
16,0,2,0.0,1035
16,0,2,1,0
16,0,2,2,0
16,0,3,0.0,1038
16,0,3,1,0
16,0,3,2,0
16,0,4,0.0,1041
16,0,4,1,0
16,0,4,2,0
16,0,5,0.0,1038
16,0,5,1,0
16,0,5,2,0
16,0,6,0.0,1041
16,0,6,1,0
16,0,6,2,0
16,0,7,0.0,1038
16,0,7,1,0
16,0,7,2,0
16,0,8,0.0,1017
16,0,8,1,0
16,0,8,2,0
16,0,9,0.0,837
16,0,9,1.0,150
16,0,9,2,0
16,0,10,0.0,990
16,0,10,1.0,3
16,0,10,2,0
16,0,11,0.0,501
16,0,11,1.0,399
16,0,11,2,0
16,0,12,0.0,936
16,0,12,1.0,3
16,0,12,2,0
16,0,13,0.0,672
16,0,13,2.0,123
16,0,13,1.0,87
16,0,14,0.0,1035
16,0,14,1,0
16,0,14,2,0
16,0,15,0.0,993
16,0,15,1.0,12
16,0,15,2,0
16,0,16,0.0,840
16,0,16,2.0,12
16,0,16,1.0,60
16,0,17,0.0,1032
16,0,17,1,0
16,0,17,2,0
16,0,18,0.0,951
16,0,18,1.0,12
16,0,18,2,0
16,0,19,0.0,879
16,0,19,1.0,51
16,0,19,2,0
16,0,20,0.0,951
16,0,20,1.0,18
16,0,20,2,0
16,0,21,0.0,825
16,0,21,1.0,93
16,0,21,2,0
16,0,22,0.0,639
16,0,22,1.0,156
16,0,22,2,0
16,0,23,0.0,588
16,0,23,2.0,69
16,0,23,1.0,132
16,1,0,0.0,1041
16,1,0,1,0
16,1,0,2,0
16,1,1,0.0,1038
16,1,1,1,0
16,1,1,2,0
16,1,2,0.0,1041
16,1,2,1,0
16,1,2,2,0
16,1,3,0.0,1038
16,1,3,1,0
16,1,3,2,0
16,1,4,0.0,1041
16,1,4,1,0
16,1,4,2,0
16,1,5,0.0,1038
16,1,5,1,0
16,1,5,2,0
16,1,6,0.0,1041
16,1,6,1,0
16,1,6,2,0
16,1,7,0.0,1038
16,1,7,1,0
16,1,7,2,0
16,1,8,0.0,1041
16,1,8,1,0
16,1,8,2,0
16,1,9,0.0,921
16,1,9,1.0,69
16,1,9,2,0
16,1,10,0.0,984
16,1,10,1.0,12
16,1,10,2,0
16,1,11,0.0,996
16,1,11,1,0
16,1,11,2,0
16,1,12,0.0,1041
16,1,12,1,0
16,1,12,2,0
16,1,13,0.0,978
16,1,13,1.0,54
16,1,13,2,0
16,1,14,0.0,525
16,1,14,1.0,384
16,1,14,2,0
16,1,15,0.0,501
16,1,15,1.0,411
16,1,15,2,0
16,1,16,0.0,312
16,1,16,2.0,60
16,1,16,1.0,552
16,1,17,0.0,675
16,1,17,2.0,30
16,1,17,1.0,306
16,1,18,0.0,249
16,1,18,2.0,15
16,1,18,1.0,24
16,1,19,0.0,1008
16,1,19,1,0
16,1,19,2,0
16,1,20,0.0,897
16,1,20,1.0,138
16,1,20,2,0
16,1,21,0.0,1041
16,1,21,1,0
16,1,21,2,0
16,1,22,0.0,879
16,1,22,1.0,96
16,1,22,2,0
16,1,23,0.0,813
16,1,23,2.0,24
16,1,23,1.0,87
16,2,0,0.0,1038
16,2,0,1,0
16,2,0,2,0
16,2,1,0.0,1041
16,2,1,1,0
16,2,1,2,0
16,2,2,0.0,1041
16,2,2,1,0
16,2,2,2,0
16,2,3,0.0,1035
16,2,3,1,0
16,2,3,2,0
16,2,4,0.0,1032
16,2,4,1,0
16,2,4,2,0
16,2,5,0.0,1038
16,2,5,1,0
16,2,5,2,0
16,2,6,0.0,1041
16,2,6,1,0
16,2,6,2,0
16,2,7,0.0,1041
16,2,7,1,0
16,2,7,2,0
16,2,8,0.0,1041
16,2,8,1,0
16,2,8,2,0
16,2,9,0.0,819
16,2,9,2.0,33
16,2,9,1.0,165
16,2,10,0.0,1032
16,2,10,1.0,3
16,2,10,2,0
16,2,11,0.0,546
16,2,11,2.0,81
16,2,11,1.0,366
16,2,12,0.0,318
16,2,12,2.0,6
16,2,12,1.0,123
16,2,13,0.0,1005
16,2,13,1,0
16,2,13,2,0
16,2,14,0.0,921
16,2,14,1.0,9
16,2,14,2,0
16,2,15,0.0,885
16,2,15,1.0,99
16,2,15,2,0
16,2,16,0.0,1038
16,2,16,1,0
16,2,16,2,0
16,2,17,0.0,1032
16,2,17,1,0
16,2,17,2,0
16,2,18,0.0,1041
16,2,18,1,0
16,2,18,2,0
16,2,19,0.0,1035
16,2,19,1,0
16,2,19,2,0
16,2,20,0.0,771
16,2,20,1.0,84
16,2,20,2,0
16,2,21,0.0,420
16,2,21,1.0,384
16,2,21,2,0
16,2,22,0.0,618
16,2,22,1.0,396
16,2,22,2,0
16,2,23,0.0,951
16,2,23,1.0,18
16,2,23,2,0
16,3,0,0.0,1041
16,3,0,1,0
16,3,0,2,0
16,3,1,0.0,1038
16,3,1,1,0
16,3,1,2,0
16,3,2,0.0,1041
16,3,2,1,0
16,3,2,2,0
16,3,3,0.0,1038
16,3,3,1,0
16,3,3,2,0
16,3,4,0.0,1041
16,3,4,1,0
16,3,4,2,0
16,3,5,0.0,1038
16,3,5,1,0
16,3,5,2,0
16,3,8,0.0,81
16,3,8,1,0
16,3,8,2,0
16,3,9,0.0,402
16,3,9,1.0,192
16,3,9,2,0
16,3,10,0.0,993
16,3,10,1,0
16,3,10,2,0
16,3,11,0.0,618
16,3,11,2.0,90
16,3,11,1.0,207
16,3,12,0.0,804
16,3,12,2.0,42
16,3,12,1.0,87
16,3,13,0.0,969
16,3,13,1,0
16,3,13,2,0
16,3,14,0.0,843
16,3,14,1.0,174
16,3,14,2,0
16,3,15,0.0,1020
16,3,15,1,0
16,3,15,2,0
16,3,16,0.0,1005
16,3,16,1,0
16,3,16,2,0
16,3,17,0.0,1035
16,3,17,1,0
16,3,17,2,0
16,3,18,0.0,783
16,3,18,1.0,207
16,3,18,2,0
16,3,19,0.0,978
16,3,19,1.0,6
16,3,19,2,0
16,3,20,0.0,1041
16,3,20,1,0
16,3,20,2,0
16,3,21,0.0,1041
16,3,21,1,0
16,3,21,2,0
16,3,22,0.0,975
16,3,22,1,0
16,3,22,2,0
16,3,23,0.0,1005
16,3,23,1.0,3
16,3,23,2,0
16,4,0,0.0,1038
16,4,0,1,0
16,4,0,2,0
16,4,1,0.0,1041
16,4,1,1,0
16,4,1,2,0
16,4,2,0.0,1038
16,4,2,1,0
16,4,2,2,0
16,4,3,0.0,1041
16,4,3,1,0
16,4,3,2,0
16,4,4,0.0,1038
16,4,4,1,0
16,4,4,2,0
16,4,5,0.0,1038
16,4,5,1,0
16,4,5,2,0
16,4,6,0.0,1041
16,4,6,1,0
16,4,6,2,0
16,4,7,0.0,1038
16,4,7,1,0
16,4,7,2,0
16,4,8,0.0,909
16,4,8,1.0,30
16,4,8,2,0
16,4,9,0.0,711
16,4,9,1.0,198
16,4,9,2,0
16,4,10,0.0,1041
16,4,10,1,0
16,4,10,2,0
16,4,11,0.0,678
16,4,11,2.0,21
16,4,11,1.0,306
16,4,12,0.0,963
16,4,12,1.0,3
16,4,12,2,0
16,4,13,0.0,1041
16,4,13,1,0
16,4,13,2,0
16,4,14,0.0,897
16,4,14,2.0,12
16,4,14,1.0,99
16,4,15,0.0,987
16,4,15,1.0,9
16,4,15,2,0
16,4,16,0.0,726
16,4,16,2.0,39
16,4,16,1.0,144
16,4,17,0.0,993
16,4,17,1,0
16,4,17,2,0
16,4,18,0.0,939
16,4,18,1,0
16,4,18,2,0
16,4,19,0.0,726
16,4,19,1.0,117
16,4,19,2,0
16,4,20,0.0,969
16,4,20,1.0,60
16,4,20,2,0
16,4,21,0.0,1041
16,4,21,1,0
16,4,21,2,0
16,4,22,0.0,1038
16,4,22,1,0
16,4,22,2,0
16,4,23,0.0,1041
16,4,23,1,0
16,4,23,2,0
16,5,0,0.0,1041
16,5,0,1,0
16,5,0,2,0
16,5,1,0.0,1017
16,5,1,1,0
16,5,1,2,0
16,5,2,0.0,1035
16,5,2,1,0
16,5,2,2,0
16,5,3,0.0,1032
16,5,3,1,0
16,5,3,2,0
16,5,4,0.0,1041
16,5,4,1,0
16,5,4,2,0
16,5,5,0.0,1038
16,5,5,1,0
16,5,5,2,0
16,5,6,0.0,1035
16,5,6,1,0
16,5,6,2,0
16,5,7,0.0,1038
16,5,7,1,0
16,5,7,2,0
16,5,8,0.0,1038
16,5,8,1,0
16,5,8,2,0
16,5,9,0.0,1038
16,5,9,1,0
16,5,9,2,0
16,5,10,0.0,957
16,5,10,1,0
16,5,10,2,0
16,5,11,0.0,972
16,5,11,1.0,42
16,5,11,2,0
16,5,12,0.0,936
16,5,12,1.0,45
16,5,12,2,0
16,5,13,0.0,1038
16,5,13,1,0
16,5,13,2,0
16,5,14,0.0,1026
16,5,14,1,0
16,5,14,2,0
16,5,15,0.0,1005
16,5,15,1,0
16,5,15,2,0
16,5,16,0.0,1038
16,5,16,1,0
16,5,16,2,0
16,5,17,0.0,1038
16,5,17,1,0
16,5,17,2,0
16,5,18,0.0,1044
16,5,18,1,0
16,5,18,2,0
16,5,19,0.0,1038
16,5,19,1,0
16,5,19,2,0
16,5,20,0.0,1041
16,5,20,1,0
16,5,20,2,0
16,5,21,0.0,1041
16,5,21,1,0
16,5,21,2,0
16,5,22,0.0,1038
16,5,22,1,0
16,5,22,2,0
16,5,23,0.0,1041
16,5,23,1,0
16,5,23,2,0
16,6,0,0.0,1041
16,6,0,1,0
16,6,0,2,0
16,6,1,0.0,1041
16,6,1,1,0
16,6,1,2,0
16,6,2,0.0,1041
16,6,2,1,0
16,6,2,2,0
16,6,3,0.0,1041
16,6,3,1,0
16,6,3,2,0
16,6,4,0.0,1041
16,6,4,1,0
16,6,4,2,0
16,6,5,0.0,1041
16,6,5,1,0
16,6,5,2,0
16,6,6,0.0,1041
16,6,6,1,0
16,6,6,2,0
16,6,7,0.0,1038
16,6,7,1,0
16,6,7,2,0
16,6,8,0.0,1038
16,6,8,1,0
16,6,8,2,0
16,6,9,0.0,1032
16,6,9,1,0
16,6,9,2,0
16,6,10,0.0,1041
16,6,10,1,0
16,6,10,2,0
16,6,11,0.0,921
16,6,11,2.0,6
16,6,11,1.0,90
16,6,12,0.0,882
16,6,12,1.0,96
16,6,12,2,0
16,6,13,0.0,897
16,6,13,1,0
16,6,13,2,0
16,6,14,0.0,1032
16,6,14,1,0
16,6,14,2,0
16,6,15,0.0,1020
16,6,15,1,0
16,6,15,2,0
16,6,16,0.0,1032
16,6,16,1,0
16,6,16,2,0
16,6,17,0.0,1032
16,6,17,1,0
16,6,17,2,0
16,6,18,0.0,897
16,6,18,1.0,81
16,6,18,2,0
16,6,19,0.0,1038
16,6,19,1,0
16,6,19,2,0
16,6,20,0.0,1038
16,6,20,1,0
16,6,20,2,0
16,6,21,0.0,999
16,6,21,1,0
16,6,21,2,0
16,6,22,0.0,1044
16,6,22,1,0
16,6,22,2,0
16,6,23,0.0,1032
16,6,23,1,0
16,6,23,2,0
16,0,0,0.0,1032
16,0,0,1,0
16,0,0,2,0
16,0,1,0.0,1041
16,0,1,1,0
16,0,1,2,0
16,0,2,0.0,1038
16,0,2,1,0
16,0,2,2,0
16,0,3,0.0,1041
16,0,3,1,0
16,0,3,2,0
16,0,4,0.0,1038
16,0,4,1,0
16,0,4,2,0
16,0,5,0.0,1041
16,0,5,1,0
16,0,5,2,0
16,0,6,0.0,1041
16,0,6,1,0
16,0,6,2,0
16,0,7,0.0,1041
16,0,7,1,0
16,0,7,2,0
16,0,8,0.0,1041
16,0,8,1,0
16,0,8,2,0
16,0,9,0.0,708
16,0,9,2.0,120
16,0,9,1.0,144
16,0,10,0.0,1041
16,0,10,1,0
16,0,10,2,0
16,0,11,0.0,831
16,0,11,2.0,15
16,0,11,1.0,159
16,0,12,0.0,1038
16,0,12,1,0
16,0,12,2,0
16,0,13,0.0,1041
16,0,13,1,0
16,0,13,2,0
16,0,14,0.0,966
16,0,14,1,0
16,0,14,2,0
16,0,15,0.0,942
16,0,15,1.0,6
16,0,15,2,0
16,0,16,0.0,1014
16,0,16,1,0
16,0,16,2,0
16,0,17,0.0,1038
16,0,17,1,0
16,0,17,2,0
16,0,18,0.0,903
16,0,18,1.0,117
16,0,18,2,0
16,0,19,0.0,864
16,0,19,2.0,18
16,0,19,1.0,54
16,0,20,0.0,642
16,0,20,1.0,102
16,0,20,2,0
16,0,21,0.0,654
16,0,21,1.0,198
16,0,21,2,0
16,0,22,0.0,1026
16,0,22,1,0
16,0,22,2,0
16,0,23,0.0,1038
16,0,23,1,0
16,0,23,2,0
16,1,0,0.0,1041
16,1,0,1,0
16,1,0,2,0
16,1,1,0.0,1038
16,1,1,1,0
16,1,1,2,0
16,1,2,0.0,1041
16,1,2,1,0
16,1,2,2,0
16,1,3,0.0,1038
16,1,3,1,0
16,1,3,2,0
16,1,4,0.0,1041
16,1,4,1,0
16,1,4,2,0
16,1,5,0.0,1038
16,1,5,1,0
16,1,5,2,0
16,1,6,0.0,1041
16,1,6,1,0
16,1,6,2,0
16,1,7,0.0,1038
16,1,7,1,0
16,1,7,2,0
16,1,8,0.0,978
16,1,8,1,0
16,1,8,2,0
16,1,9,0.0,918
16,1,9,1.0,57
16,1,9,2,0
16,1,10,0.0,867
16,1,10,1.0,51
16,1,10,2,0
16,1,11,0.0,558
16,1,11,1.0,207
16,1,11,2,0
16,1,12,0.0,711
16,1,12,1.0,129
16,1,12,2,0
16,1,13,0.0,954
16,1,13,1.0,57
16,1,13,2,0
16,1,14,0.0,318
16,1,14,1.0,495
16,1,14,2,0
16,1,15,0.0,558
16,1,15,2.0,39
16,1,15,1.0,339
16,1,16,0.0,597
16,1,16,1.0,285
16,1,16,2,0
16,1,17,0.0,885
16,1,17,2.0,60
16,1,17,1.0,42
16,1,18,0.0,930
16,1,18,1.0,3
16,1,18,2,0
16,1,19,0.0,465
16,1,19,2.0,54
16,1,19,1.0,180
16,1,20,0.0,888
16,1,20,2.0,15
16,1,20,1.0,15
16,1,21,0.0,1014
16,1,21,1.0,9
16,1,21,2,0
16,1,22,0.0,1038
16,1,22,1,0
16,1,22,2,0
16,1,23,0.0,1041
16,1,23,1,0
16,1,23,2,0
16,2,0,0.0,1041
16,2,0,1,0
16,2,0,2,0
16,2,1,0.0,1038
16,2,1,1,0
16,2,1,2,0
16,2,2,0.0,1038
16,2,2,1,0
16,2,2,2,0
16,2,3,0.0,1041
16,2,3,1,0
16,2,3,2,0
16,2,4,0.0,1038
16,2,4,1,0
16,2,4,2,0
16,2,5,0.0,1041
16,2,5,1,0
16,2,5,2,0
16,2,6,0.0,1038
16,2,6,1,0
16,2,6,2,0
16,2,7,0.0,1032
16,2,7,1,0
16,2,7,2,0
16,2,8,0.0,870
16,2,8,1.0,87
16,2,8,2,0
16,2,9,0.0,714
16,2,9,2.0,57
16,2,9,1.0,180
16,2,10,0.0,960
16,2,10,2.0,9
16,2,10,1.0,9
16,2,11,0.0,621
